Epoch	Train_Loss	Val_Loss	Val_F1	Val_Recall	Val_Precision	Val_MCC
106	0.0690	0.1827	0.6789	0.5751	0.8770	0.6974
107	0.0690	0.1804	0.6818	0.5774	0.8805	0.7003
108	0.0676	0.1790	0.6850	0.5759	0.8967	0.7054
109	0.0668	0.1798	0.6837	0.5822	0.8748	0.7011
110	0.0675	0.1788	0.6854	0.5762	0.8963	0.7056
111	0.0656	0.1771	0.6885	0.5813	0.8918	0.7076
112	0.0665	0.1797	0.6843	0.5761	0.8947	0.7046
113	0.0668	0.1789	0.6853	0.5825	0.8768	0.7025
114	0.0668	0.1768	0.6882	0.5790	0.8963	0.7080
115	0.0651	0.1797	0.6834	0.5798	0.8812	0.7018
116	0.0632	0.1777	0.6876	0.5839	0.8823	0.7054
117	0.0651	0.1775	0.6876	0.5830	0.8843	0.7057
118	0.0635	0.1779	0.6870	0.5824	0.8856	0.7055
119	0.0643	0.1789	0.6851	0.5850	0.8724	0.7019
120	0.0648	0.1785	0.6864	0.5856	0.8756	0.7036
121	0.0635	0.1784	0.6868	0.5851	0.8772	0.7040
