Epoch	Train_Loss	Val_Loss	Val_F1	Val_Recall	Val_Precision	Val_MCC
66	0.0842	0.2042	0.6370	0.5205	0.8749	0.6609
67	0.0859	0.2058	0.6335	0.5309	0.8311	0.6511
68	0.0839	0.2026	0.6387	0.5271	0.8578	0.6596
69	0.0846	0.2029	0.6390	0.5288	0.8548	0.6594
70	0.0825	0.2000	0.6444	0.5253	0.8861	0.6688
71	0.0844	0.2011	0.6419	0.5300	0.8657	0.6636
72	0.0808	0.2105	0.6249	0.5390	0.7857	0.6375
73	0.0828	0.2037	0.6369	0.5346	0.8296	0.6537
74	0.0837	0.2052	0.6351	0.5374	0.8170	0.6502
75	0.0807	0.1988	0.6463	0.5373	0.8563	0.6657
76	0.0794	0.2006	0.6430	0.5391	0.8399	0.6605
77	0.0793	0.1968	0.6502	0.5396	0.8644	0.6702
78	0.0792	0.1983	0.6477	0.5407	0.8518	0.6662
79	0.0789	0.1941	0.6558	0.5374	0.8923	0.6793
80	0.0790	0.2026	0.6399	0.5450	0.8119	0.6536
81	0.0786	0.1977	0.6493	0.5423	0.8513	0.6674
82	0.0800	0.1947	0.6544	0.5417	0.8713	0.6747
83	0.0775	0.1971	0.6503	0.5443	0.8520	0.6685
84	0.0795	0.1942	0.6554	0.5441	0.8698	0.6754
85	0.0781	0.1959	0.6524	0.5461	0.8530	0.6703
86	0.0786	0.1950	0.6538	0.5460	0.8613	0.6728
87	0.0761	0.1972	0.6496	0.5483	0.8405	0.6661
88	0.0762	0.1934	0.6568	0.5459	0.8727	0.6771
89	0.0762	0.1949	0.6540	0.5477	0.8580	0.6725
90	0.0792	0.1945	0.6546	0.5485	0.8591	0.6733
91	0.0761	0.1933	0.6565	0.5475	0.8677	0.6762
92	0.0759	0.1942	0.6549	0.5487	0.8587	0.6734
93	0.0767	0.1935	0.6571	0.5487	0.8656	0.6763
94	0.0773	0.1937	0.6565	0.5490	0.8631	0.6754
95	0.0754	0.1930	0.6571	0.5493	0.8639	0.6760
96	0.0754	0.1930	0.6580	0.5496	0.8668	0.6773
97	0.0758	0.1932	0.6571	0.5493	0.8640	0.6761
98	0.0760	0.1927	0.6581	0.5500	0.8658	0.6772
99	0.0762	0.1937	0.6565	0.5506	0.8594	0.6749
100	0.0748	0.1925	0.6584	0.5501	0.8670	0.6776
101	0.0755	0.1937	0.6565	0.5515	0.8566	0.6745
102	0.0758	0.1919	0.6593	0.5511	0.8673	0.6785
103	0.0749	0.1924	0.6589	0.5507	0.8659	0.6779
104	0.0764	0.1931	0.6574	0.5521	0.8567	0.6751
105	0.0751	0.1920	0.6594	0.5521	0.8645	0.6780
106	0.0738	0.1926	0.6586	0.5520	0.8604	0.6767
107	0.0741	0.1913	0.6603	0.5519	0.8688	0.6795
108	0.0754	0.1923	0.6586	0.5528	0.8601	0.6768
109	0.0744	0.1922	0.6589	0.5525	0.8617	0.6772
110	0.0774	0.1918	0.6598	0.5526	0.8645	0.6784
111	0.0747	0.1927	0.6576	0.5538	0.8537	0.6749
112	0.0755	0.1916	0.6599	0.5527	0.8651	0.6786
113	0.0737	0.1918	0.6598	0.5532	0.8636	0.6783
114	0.0750	0.1928	0.6580	0.5539	0.8554	0.6756
115	0.0744	0.1926	0.6587	0.5537	0.8581	0.6765
116	0.0739	0.1919	0.6596	0.5532	0.8624	0.6779
117	0.0759	0.1918	0.6595	0.5531	0.8621	0.6778
