Epoch	Train_Loss	Val_Loss	Val_F1	Val_Recall	Val_Precision	Val_MCC
37	0.0760	0.1957	0.6499	0.5740	0.8020	0.6629
38	0.0730	0.1889	0.6621	0.5641	0.8628	0.6821
39	0.0721	0.1891	0.6604	0.5688	0.8540	0.6799
40	0.0708	0.1876	0.6647	0.5668	0.8680	0.6854
41	0.0691	0.1886	0.6626	0.5597	0.8783	0.6850
42	0.0694	0.1932	0.6535	0.5501	0.8733	0.6768
43	0.0680	0.1850	0.6688	0.5975	0.8204	0.6834
44	0.0670	0.1797	0.6781	0.5750	0.8887	0.6996
45	0.0655	0.1853	0.6683	0.5643	0.8920	0.6925
46	0.0631	0.1832	0.6721	0.6076	0.8048	0.6841
47	0.0634	0.1786	0.6813	0.6014	0.8471	0.6973
48	0.0612	0.2036	0.6347	0.5162	0.9074	0.6662
49	0.0610	0.1744	0.6892	0.6072	0.8535	0.7047
50	0.0595	0.1732	0.6902	0.5856	0.9032	0.7119
51	0.0597	0.1730	0.6917	0.6119	0.8524	0.7069
52	0.0572	0.1712	0.6944	0.6091	0.8629	0.7102
53	0.0570	0.1721	0.6937	0.6003	0.8811	0.7123
54	0.0582	0.1714	0.6936	0.6007	0.8820	0.7120
55	0.0573	0.1687	0.6995	0.6175	0.8688	0.7160
56	0.0541	0.1692	0.6990	0.6050	0.8909	0.7185
57	0.0540	0.1663	0.7042	0.6241	0.8631	0.7191
58	0.0531	0.1643	0.7070	0.6260	0.8723	0.7226
59	0.0520	0.1645	0.7065	0.6249	0.8713	0.7227
60	0.0495	0.1676	0.7028	0.6218	0.8621	0.7177
61	0.0509	0.1641	0.7096	0.6189	0.8847	0.7262
62	0.0485	0.1597	0.7156	0.6309	0.8860	0.7323
63	0.0456	0.1599	0.7156	0.6427	0.8576	0.7286
64	0.0442	0.1569	0.7201	0.6522	0.8518	0.7315
65	0.0439	0.1615	0.7159	0.6277	0.8885	0.7324
66	0.0420	0.1565	0.7210	0.6404	0.8743	0.7347
67	0.0417	0.1585	0.7197	0.6266	0.9003	0.7368
68	0.0391	0.1525	0.7299	0.6359	0.9108	0.7469
69	0.0385	0.1472	0.7378	0.6621	0.8807	0.7503
70	0.0355	0.1501	0.7333	0.6495	0.8958	0.7482
71	0.0336	0.1465	0.7395	0.6694	0.8747	0.7515
72	0.0345	0.1616	0.7138	0.6214	0.9006	0.7326
73	0.0332	0.1423	0.7484	0.6629	0.9126	0.7638
74	0.0322	0.1491	0.7354	0.6547	0.9043	0.7521
75	0.0306	0.1592	0.7188	0.6149	0.9324	0.7407
76	0.0302	0.1368	0.7577	0.6922	0.8721	0.7664
77	0.0298	0.1532	0.7311	0.6378	0.9154	0.7486
78	0.0283	0.1395	0.7545	0.6698	0.9122	0.7688
79	0.0273	0.1332	0.7662	0.6933	0.8993	0.7776
80	0.0268	0.1376	0.7572	0.6784	0.9039	0.7701
81	0.0252	0.1280	0.7746	0.7026	0.9005	0.7846
82	0.0257	0.1348	0.7627	0.6816	0.9169	0.7756
83	0.0250	0.1281	0.7746	0.7203	0.8731	0.7821
84	0.0227	0.1274	0.7748	0.7142	0.8854	0.7833
85	0.0235	0.1242	0.7808	0.7135	0.8952	0.7893
86	0.0220	0.1238	0.7813	0.7171	0.8949	0.7903
87	0.0212	0.1242	0.7815	0.7083	0.9105	0.7919
88	0.0201	0.1274	0.7763	0.6913	0.9257	0.7889
89	0.0209	0.1283	0.7752	0.7087	0.9017	0.7865
90	0.0192	0.1238	0.7833	0.7346	0.8733	0.7902
91	0.0193	0.1336	0.7654	0.6743	0.9324	0.7806
92	0.0196	0.1173	0.7941	0.7529	0.8738	0.8005
93	0.0172	0.1133	0.8015	0.7499	0.8901	0.8077
94	0.0164	0.1177	0.7941	0.7378	0.8943	0.8019
95	0.0177	0.1381	0.7586	0.6778	0.9162	0.7732
96	0.0169	0.1114	0.8063	0.7533	0.8982	0.8130
97	0.0159	0.1146	0.7998	0.7549	0.8815	0.8057
98	0.0167	0.1117	0.8054	0.7565	0.8903	0.8114
99	0.0157	0.1139	0.8012	0.7281	0.9188	0.8093
100	0.0145	0.1206	0.7882	0.7344	0.8883	0.7957
101	0.0124	0.1072	0.8151	0.7579	0.9133	0.8221
102	0.0140	0.1050	0.8169	0.7563	0.9227	0.8250
103	0.0123	0.0995	0.8271	0.7701	0.9201	0.8334
104	0.0120	0.1012	0.8254	0.7606	0.9305	0.8327
105	0.0111	0.1026	0.8224	0.7546	0.9326	0.8304
106	0.0106	0.1081	0.8131	0.7425	0.9342	0.8227
107	0.0115	0.0968	0.8327	0.7772	0.9207	0.8384
108	0.0108	0.0943	0.8373	0.7773	0.9315	0.8434
109	0.0106	0.0916	0.8408	0.7908	0.9209	0.8460
110	0.0093	0.0953	0.8354	0.7773	0.9299	0.8421
111	0.0092	0.0943	0.8368	0.7841	0.9212	0.8423
112	0.0093	0.0907	0.8427	0.7920	0.9218	0.8474
113	0.0090	0.0930	0.8395	0.7907	0.9220	0.8454
114	0.0085	0.0948	0.8359	0.7760	0.9396	0.8436
115	0.0071	0.0897	0.8454	0.7952	0.9272	0.8509
116	0.0068	0.0855	0.8514	0.8082	0.9204	0.8556
117	0.0078	0.1092	0.8107	0.7307	0.9467	0.8217
118	0.0069	0.0853	0.8534	0.8032	0.9313	0.8581
119	0.0061	0.0865	0.8507	0.8064	0.9195	0.8546
120	0.0061	0.0872	0.8489	0.8127	0.9070	0.8520
121	0.0075	0.0904	0.8450	0.7889	0.9356	0.8512
122	0.0061	0.0887	0.8477	0.8093	0.9100	0.8513
123	0.0070	0.0821	0.8596	0.8072	0.9400	0.8645
124	0.0073	0.0782	0.8660	0.8317	0.9217	0.8692
125	0.0071	0.0849	0.8552	0.8019	0.9408	0.8611
126	0.0056	0.0786	0.8660	0.8147	0.9449	0.8709
127	0.0048	0.0739	0.8740	0.8351	0.9338	0.8773
128	0.0048	0.0764	0.8694	0.8220	0.9435	0.8740
129	0.0050	0.0788	0.8654	0.8149	0.9442	0.8704
130	0.0053	0.0808	0.8613	0.8086	0.9456	0.8670
131	0.0037	0.0778	0.8674	0.8168	0.9475	0.8727
132	0.0041	0.0736	0.8745	0.8280	0.9460	0.8788
133	0.0053	0.0742	0.8738	0.8251	0.9492	0.8785
134	0.0041	0.0708	0.8795	0.8376	0.9434	0.8831
135	0.0031	0.0733	0.8753	0.8258	0.9519	0.8801
136	0.0041	0.0706	0.8794	0.8428	0.9367	0.8827
137	0.0037	0.0692	0.8819	0.8484	0.9340	0.8847
138	0.0037	0.0738	0.8746	0.8315	0.9428	0.8789
139	0.0030	0.0700	0.8810	0.8444	0.9382	0.8843
140	0.0039	0.0733	0.8762	0.8346	0.9430	0.8806
141	0.0032	0.0724	0.8768	0.8363	0.9411	0.8808
142	0.0032	0.0711	0.8799	0.8373	0.9463	0.8840
143	0.0030	0.0705	0.8804	0.8409	0.9429	0.8843
144	0.0044	0.0690	0.8829	0.8495	0.9361	0.8861
145	0.0027	0.0698	0.8818	0.8409	0.9449	0.8855
146	0.0035	0.0691	0.8831	0.8442	0.9433	0.8866
147	0.0030	0.0696	0.8822	0.8408	0.9463	0.8860
148	0.0043	0.0689	0.8832	0.8427	0.9458	0.8869
149	0.0025	0.0680	0.8850	0.8446	0.9466	0.8885
150	0.0031	0.0693	0.8829	0.8408	0.9477	0.8868
151	0.0020	0.0685	0.8839	0.8443	0.9450	0.8875
152	0.0032	0.0678	0.8851	0.8480	0.9432	0.8885
153	0.0033	0.0689	0.8837	0.8428	0.9469	0.8875
154	0.0030	0.0678	0.8853	0.8472	0.9438	0.8886
155	0.0032	0.0682	0.8847	0.8475	0.9426	0.8881
156	0.0026	0.0674	0.8864	0.8490	0.9438	0.8896
157	0.0031	0.0676	0.8854	0.8498	0.9409	0.8886
158	0.0031	0.0680	0.8854	0.8486	0.9425	0.8887
159	0.0023	0.0679	0.8852	0.8494	0.9415	0.8886
160	0.0029	0.0668	0.8869	0.8529	0.9402	0.8900
161	0.0030	0.0682	0.8846	0.8472	0.9428	0.8880
162	0.0034	0.0672	0.8861	0.8527	0.9388	0.8892
163	0.0026	0.0672	0.8863	0.8519	0.9398	0.8893
164	0.0025	0.0678	0.8856	0.8470	0.9449	0.8890
165	0.0025	0.0680	0.8850	0.8491	0.9408	0.8882
166	0.0028	0.0674	0.8858	0.8501	0.9416	0.8891
167	0.0036	0.0670	0.8867	0.8527	0.9399	0.8898
168	0.0024	0.0675	0.8862	0.8484	0.9440	0.8894
169	0.0033	0.0670	0.8869	0.8507	0.9425	0.8900
170	0.0027	0.0673	0.8863	0.8516	0.9404	0.8894
